0.000	30.000	1.571	0.000	-0.949	-0.861	-12.247	-12.247
0.011	29.992	1.571	-0.000	-0.949	-0.861	-12.247	-12.247
0.032	29.977	1.570	-0.000	-0.949	-0.860	-12.247	-12.247
0.053	29.961	1.570	-0.001	-0.949	-0.860	-12.247	-12.247
0.074	29.946	1.570	-0.001	-0.949	-0.860	-12.247	-12.247
0.095	29.930	1.570	-0.001	-0.949	-0.860	-12.247	-12.247
0.116	29.915	1.569	-0.002	-0.949	-0.860	-12.247	-12.247
0.137	29.899	1.569	-0.002	-0.949	-0.860	-12.247	-12.247
0.158	29.884	1.569	-0.002	-0.949	-0.859	-12.247	-12.247
0.179	29.868	1.568	-0.002	-0.949	-0.859	-12.247	-12.247
0.200	29.853	1.568	-0.003	-0.949	-0.859	-12.247	-12.247
0.221	29.838	1.568	-0.003	-0.949	-0.859	-12.247	-12.247
0.243	29.822	1.568	-0.003	-0.949	-0.859	-12.247	-12.247
0.264	29.807	1.567	-0.003	-0.949	-0.859	-12.247	-12.247
0.285	29.791	1.567	-0.004	-0.949	-0.858	-12.247	-12.247
0.306	29.776	1.567	-0.004	-0.949	-0.858	-12.247	-12.247
0.327	29.760	1.567	-0.004	-0.949	-0.858	-12.247	-12.247
0.348	29.745	1.566	-0.005	-0.949	-0.858	-12.247	-12.247
0.369	29.729	1.566	-0.005	-0.949	-0.858	-12.247	-12.247
0.390	29.714	1.566	-0.005	-0.949	-0.858	-12.247	-12.247
0.411	29.699	1.565	-0.005	-0.949	-0.857	-12.247	-12.247
0.432	29.683	1.565	-0.006	-0.949	-0.857	-12.247	-12.247
0.454	29.668	1.565	-0.006	-0.949	-0.857	-12.247	-12.247
0.475	29.652	1.565	-0.006	-0.949	-0.857	-12.247	-12.247
0.496	29.637	1.564	-0.006	-0.949	-0.857	-12.247	-12.247
0.517	29.622	1.564	-0.007	-0.949	-0.857	-12.247	-12.247
0.538	29.606	1.564	-0.007	-0.949	-0.856	-12.247	-12.247
0.559	29.591	1.563	-0.007	-0.949	-0.856	-12.247	-12.247
0.580	29.575	1.563	-0.008	-0.949	-0.856	-12.247	-12.247
0.601	29.560	1.563	-0.008	-0.949	-0.856	-12.247	-12.247
0.622	29.545	1.563	-0.008	-0.949	-0.856	-12.247	-12.247
0.644	29.529	1.562	-0.008	-0.949	-0.856	-12.247	-12.247
0.665	29.514	1.562	-0.009	-0.949	-0.855	-12.247	-12.247
0.686	29.499	1.562	-0.009	-0.949	-0.855	-12.247	-12.247
0.707	29.483	1.562	-0.009	-0.949	-0.855	-12.247	-12.247
0.728	29.468	1.561	-0.010	-0.949	-0.855	-12.247	-12.247
0.749	29.452	1.561	-0.010	-0.949	-0.855	-12.247	-12.247
0.770	29.437	1.561	-0.010	-0.949	-0.855	-12.247	-12.247
0.791	29.422	1.560	-0.010	-0.949	-0.854	-12.247	-12.247
0.813	29.406	1.560	-0.011	-0.949	-0.854	-12.247	-12.247
0.834	29.391	1.560	-0.011	-0.949	-0.854	-12.247	-12.247
0.855	29.376	1.560	-0.011	-0.949	-0.854	-12.247	-12.247
0.876	29.360	1.559	-0.012	-0.949	-0.854	-12.247	-12.247
0.897	29.345	1.559	-0.012	-0.949	-0.854	-12.247	-12.247
0.918	29.330	1.559	-0.012	-0.949	-0.853	-12.247	-12.247
0.939	29.314	1.558	-0.012	-0.949	-0.853	-12.247	-12.247
0.960	29.299	1.558	-0.013	-0.949	-0.853	-12.246	-12.247
0.982	29.284	1.558	-0.013	-0.949	-0.853	-12.246	-12.247
1.003	29.268	1.558	-0.013	-0.949	-0.853	-12.246	-12.247
1.024	29.253	1.557	-0.014	-0.949	-0.853	-12.246	-12.247
1.045	29.238	1.557	-0.014	-0.949	-0.852	-12.246	-12.247
