0.000	0.524	1.571	0.000	-1.000	-17.146	-4.287	-4.287
0.010	0.523	1.570	6.283	-1.000	-17.140	-4.287	-4.287
0.060	0.521	1.568	6.281	-1.000	-17.108	-4.287	-4.287
0.310	0.510	1.557	6.270	-1.000	-16.941	-4.286	-4.287
0.999	0.482	1.525	6.237	-1.000	-16.424	-4.282	-4.287
1.564	0.459	1.495	6.207	-1.000	-15.925	-4.274	-4.287
2.133	0.437	1.463	6.174	-1.000	-15.344	-4.261	-4.287
2.648	0.417	1.431	6.142	-1.000	-14.736	-4.244	-4.287
3.118	0.400	1.399	6.109	-1.000	-14.104	-4.222	-4.287
3.551	0.385	1.368	6.076	-1.000	-13.447	-4.195	-4.287
3.954	0.372	1.337	6.043	-1.000	-12.766	-4.164	-4.287
4.331	0.360	1.307	6.009	-1.000	-12.060	-4.127	-4.287
4.687	0.350	1.276	5.975	-1.000	-11.330	-4.085	-4.287
5.025	0.341	1.247	5.940	-1.000	-10.576	-4.037	-4.287
5.347	0.332	1.217	5.905	-1.000	-9.801	-3.983	-4.287
5.655	0.325	1.188	5.868	-1.000	-9.005	-3.923	-4.287
5.951	0.319	1.159	5.831	-1.000	-8.193	-3.856	-4.287
6.234	0.313	1.131	5.793	-1.000	-7.368	-3.782	-4.287
6.507	0.309	1.104	5.755	-1.000	-6.534	-3.702	-4.287
6.770	0.305	1.077	5.715	-1.000	-5.697	-3.614	-4.287
7.022	0.301	1.052	5.676	-1.000	-4.864	-3.519	-4.287
7.264	0.299	1.028	5.636	-1.000	-4.042	-3.419	-4.287
7.494	0.296	1.005	5.596	-1.000	-3.237	-3.313	-4.287
7.714	0.295	0.984	5.556	-1.000	-2.456	-3.204	-4.287
7.922	0.294	0.965	5.518	-1.000	-1.707	-3.091	-4.287
8.118	0.293	0.947	5.480	-1.000	-0.995	-2.977	-4.287
8.301	0.293	0.931	5.444	-1.000	-0.328	-2.864	-4.287
8.468	0.293	0.917	5.410	-1.000	0.284	-2.755	-4.287
8.632	0.293	0.904	5.377	-1.000	0.883	-2.642	-4.287
8.805	0.294	0.890	5.340	-1.000	1.512	-2.518	-4.287
8.985	0.294	0.877	5.302	-1.000	2.160	-2.383	-4.287
9.170	0.296	0.865	5.262	-1.000	2.821	-2.239	-4.287
9.359	0.297	0.853	5.220	-1.000	3.490	-2.085	-4.287
9.553	0.299	0.841	5.177	-1.000	4.163	-1.922	-4.287
9.751	0.301	0.831	5.133	-1.000	4.838	-1.751	-4.287
9.955	0.304	0.821	5.088	-1.000	5.514	-1.571	-4.287
10.165	0.307	0.813	5.041	-1.000	6.190	-1.383	-4.287
10.381	0.310	0.805	4.993	-1.000	6.865	-1.187	-4.287
10.604	0.314	0.799	4.944	-1.000	7.536	-0.984	-4.287
10.834	0.319	0.794	4.894	-1.000	8.203	-0.775	-4.287
11.072	0.324	0.790	4.844	-1.000	8.860	-0.561	-4.287
11.316	0.330	0.787	4.793	-1.000	9.501	-0.347	-4.287
11.563	0.336	0.786	4.744	-1.000	10.118	-0.134	-4.287
11.811	0.342	0.785	4.696	-1.000	10.702	0.072	-4.287
12.059	0.349	0.786	4.649	-1.000	11.255	0.270	-4.287
12.315	0.356	0.788	4.604	-1.000	11.790	0.466	-4.287
12.578	0.364	0.791	4.558	-1.000	12.307	0.657	-4.287
12.850	0.373	0.795	4.514	-1.000	12.807	0.844	-4.287
13.133	0.382	0.800	4.471	-1.000	13.288	1.026	-4.287
13.427	0.392	0.806	4.428	-1.000	13.754	1.203	-4.287
13.734	0.403	0.813	4.386	-1.000	14.203	1.375	-4.287
14.056	0.414	0.820	4.345	-1.000	14.637	1.541	-4.287
14.397	0.427	0.828	4.304	-1.000	15.057	1.702	-4.287
14.757	0.441	0.837	4.264	-1.000	15.462	1.858	-4.287
15.142	0.456	0.847	4.225	-1.000	15.853	2.009	-4.287
15.555	0.472	0.858	4.186	-1.000	16.232	2.155	-4.287
15.999	0.491	0.870	4.147	-1.000	16.597	2.296	-4.287
16.482	0.511	0.882	4.109	-1.000	16.949	2.432	-4.287
17.010	0.533	0.895	4.071	-1.000	17.288	2.563	-4.287
17.592	0.559	0.909	4.034	-1.000	17.614	2.691	-4.287
18.240	0.588	0.925	3.996	-1.000	17.928	2.814	-4.287
18.973	0.621	0.941	3.959	-1.000	18.231	2.934	-4.287
19.817	0.660	0.959	3.920	-1.000	18.524	3.052	-4.287
20.775	0.704	0.977	3.882	-1.000	18.797	3.164	-4.287
21.853	0.755	0.997	3.845	-1.000	19.047	3.270	-4.287
23.057	0.813	1.017	3.808	-1.000	19.270	3.368	-4.287
24.342	0.875	1.037	3.775	-1.000	19.459	3.456	-4.287
25.677	0.940	1.055	3.744	-1.000	19.613	3.532	-4.287
27.093	1.010	1.074	3.715	-1.000	19.742	3.601	-4.287
28.609	1.085	1.092	3.687	-1.000	19.850	3.664	-4.287
30.245	1.166	1.111	3.660	-1.000	19.938	3.723	-4.287
32.019	1.255	1.130	3.633	-1.000	20.008	3.779	-4.287
33.948	1.352	1.150	3.606	-1.000	20.061	3.832	-4.287
36.054	1.457	1.170	3.579	-1.000	20.094	3.884	-4.287
38.354	1.573	1.193	3.550	-1.000	20.106	3.935	-4.287
40.854	1.699	1.218	3.519	-1.000	20.091	3.985	-4.287
43.359	1.824	1.244	3.487	-1.000	20.045	4.033	-4.287
45.657	1.939	1.270	3.457	-1.000	19.969	4.075	-4.287
47.740	2.043	1.295	3.428	-1.000	19.866	4.112	-4.287
49.630	2.137	1.321	3.399	-1.000	19.734	4.145	-4.287
51.352	2.221	1.348	3.370	-1.000	19.570	4.175	-4.287
52.935	2.298	1.376	3.340	-1.000	19.368	4.202	-4.287
54.407	2.369	1.405	3.309	-1.000	19.120	4.227	-4.287
55.801	2.435	1.438	3.276	-1.000	18.809	4.248	-4.287
57.125	2.497	1.474	3.239	-1.000	18.419	4.266	-4.287
58.156	2.544	1.507	3.206	-1.000	18.027	4.278	-4.287
59.019	2.582	1.538	3.175	-1.000	17.620	4.284	-4.287
59.770	2.615	1.568	3.145	-1.000	17.191	4.287	-4.287
60.436	2.643	1.598	3.115	-1.000	16.737	4.285	-4.287
61.035	2.668	1.627	3.085	-1.000	16.259	4.280	-4.287
61.638	2.692	1.659	3.053	-1.000	15.696	4.270	-4.287
62.183	2.713	1.692	3.020	-1.000	15.105	4.255	-4.287
62.677	2.731	1.723	2.987	-1.000	14.491	4.236	-4.287
63.131	2.747	1.755	2.955	-1.000	13.850	4.212	-4.287
63.551	2.762	1.786	2.922	-1.000	13.185	4.183	-4.287
63.943	2.774	1.816	2.888	-1.000	12.494	4.150	-4.287
64.312	2.785	1.847	2.855	-1.000	11.778	4.111	-4.287
64.661	2.795	1.877	2.820	-1.000	11.038	4.067	-4.287
64.993	2.804	1.907	2.785	-1.000	10.275	4.017	-4.287
65.309	2.812	1.936	2.749	-1.000	9.492	3.961	-4.287
65.612	2.819	1.965	2.712	-1.000	8.689	3.898	-4.287
65.903	2.825	1.994	2.675	-1.000	7.872	3.828	-4.287
66.182	2.830	2.021	2.637	-1.000	7.044	3.752	-4.287
66.450	2.835	2.048	2.598	-1.000	6.210	3.668	-4.287
66.708	2.838	2.074	2.558	-1.000	5.376	3.578	-4.287
66.955	2.841	2.099	2.519	-1.000	4.548	3.482	-4.287
67.192	2.844	2.122	2.479	-1.000	3.734	3.380	-4.287
67.418	2.846	2.144	2.439	-1.000	2.940	3.273	-4.287
67.633	2.847	2.165	2.400	-1.000	2.173	3.162	-4.287
67.836	2.848	2.183	2.362	-1.000	1.438	3.049	-4.287
