0.000	20.000	1.571	0.000	-0.861	-0.916	-8.247	-6.442
0.011	19.993	1.571	-0.000	-0.861	-0.916	-8.247	-6.442
0.022	19.985	1.570	-0.000	-0.861	-0.916	-8.247	-6.442
0.033	19.978	1.570	-0.000	-0.861	-0.916	-8.247	-6.442
0.043	19.970	1.570	-0.001	-0.861	-0.916	-8.247	-6.442
0.054	19.963	1.570	-0.001	-0.861	-0.916	-8.247	-6.442
0.065	19.955	1.570	-0.001	-0.861	-0.916	-8.247	-6.442
0.076	19.948	1.569	-0.001	-0.861	-0.916	-8.247	-6.442
0.087	19.941	1.569	-0.001	-0.861	-0.916	-8.247	-6.442
0.098	19.933	1.569	-0.001	-0.861	-0.916	-8.247	-6.442
0.108	19.926	1.569	-0.001	-0.861	-0.916	-8.247	-6.442
0.119	19.918	1.569	-0.002	-0.861	-0.916	-8.247	-6.442
0.130	19.911	1.568	-0.002	-0.861	-0.916	-8.247	-6.442
0.141	19.904	1.568	-0.002	-0.861	-0.916	-8.247	-6.442
0.152	19.896	1.568	-0.002	-0.861	-0.916	-8.247	-6.442
0.163	19.889	1.568	-0.002	-0.861	-0.916	-8.247	-6.442
0.174	19.881	1.567	-0.002	-0.861	-0.916	-8.247	-6.442
0.184	19.874	1.567	-0.003	-0.861	-0.916	-8.247	-6.442
0.195	19.867	1.567	-0.003	-0.861	-0.916	-8.247	-6.442
0.206	19.859	1.567	-0.003	-0.861	-0.916	-8.247	-6.442
0.217	19.852	1.567	-0.003	-0.861	-0.916	-8.247	-6.442
0.228	19.844	1.566	-0.003	-0.861	-0.916	-8.247	-6.442
0.239	19.837	1.566	-0.003	-0.861	-0.916	-8.247	-6.442
0.250	19.830	1.566	-0.003	-0.861	-0.916	-8.247	-6.442
0.261	19.822	1.566	-0.004	-0.861	-0.916	-8.247	-6.442
0.271	19.815	1.566	-0.004	-0.861	-0.916	-8.247	-6.442
0.282	19.807	1.565	-0.004	-0.861	-0.916	-8.247	-6.442
0.293	19.800	1.565	-0.004	-0.861	-0.915	-8.247	-6.442
0.304	19.793	1.565	-0.004	-0.861	-0.915	-8.247	-6.442
0.315	19.785	1.565	-0.004	-0.861	-0.915	-8.247	-6.442
0.326	19.778	1.565	-0.005	-0.861	-0.915	-8.247	-6.442
0.337	19.770	1.564	-0.005	-0.861	-0.915	-8.247	-6.442
0.347	19.763	1.564	-0.005	-0.861	-0.915	-8.247	-6.442
0.358	19.756	1.564	-0.005	-0.861	-0.915	-8.247	-6.442
0.369	19.748	1.564	-0.005	-0.861	-0.915	-8.246	-6.442
0.380	19.741	1.563	-0.005	-0.861	-0.915	-8.246	-6.442
0.391	19.733	1.563	-0.005	-0.861	-0.915	-8.246	-6.442
0.402	19.726	1.563	-0.006	-0.861	-0.915	-8.246	-6.442
0.413	19.719	1.563	-0.006	-0.861	-0.915	-8.246	-6.442
0.424	19.711	1.563	-0.006	-0.861	-0.915	-8.246	-6.442
0.435	19.704	1.562	-0.006	-0.861	-0.915	-8.246	-6.442
0.445	19.696	1.562	-0.006	-0.861	-0.915	-8.246	-6.442
0.456	19.689	1.562	-0.006	-0.861	-0.915	-8.246	-6.442
0.467	19.682	1.562	-0.006	-0.861	-0.915	-8.246	-6.442
0.478	19.674	1.562	-0.007	-0.861	-0.915	-8.246	-6.442
0.489	19.667	1.561	-0.007	-0.861	-0.915	-8.246	-6.442
0.500	19.660	1.561	-0.007	-0.861	-0.915	-8.246	-6.442
0.511	19.652	1.561	-0.007	-0.861	-0.915	-8.246	-6.442
0.522	19.645	1.561	-0.007	-0.861	-0.915	-8.246	-6.442
0.533	19.637	1.561	-0.007	-0.861	-0.915	-8.246	-6.442
0.543	19.630	1.560	-0.008	-0.861	-0.915	-8.246	-6.442
0.554	19.623	1.560	-0.008	-0.861	-0.915	-8.246	-6.442
0.565	19.615	1.560	-0.008	-0.861	-0.915	-8.246	-6.442
0.576	19.608	1.560	-0.008	-0.861	-0.915	-8.246	-6.442
0.587	19.600	1.559	-0.008	-0.861	-0.915	-8.246	-6.442
0.598	19.593	1.559	-0.008	-0.861	-0.915	-8.246	-6.442
0.609	19.586	1.559	-0.008	-0.861	-0.915	-8.246	-6.442
0.620	19.578	1.559	-0.009	-0.861	-0.915	-8.246	-6.442
0.631	19.571	1.559	-0.009	-0.861	-0.914	-8.246	-6.442
0.642	19.564	1.558	-0.009	-0.861	-0.914	-8.246	-6.442
0.652	19.556	1.558	-0.009	-0.861	-0.914	-8.246	-6.442
0.663	19.549	1.558	-0.009	-0.861	-0.914	-8.246	-6.442
0.674	19.542	1.558	-0.009	-0.861	-0.914	-8.246	-6.442
0.685	19.534	1.557	-0.010	-0.861	-0.914	-8.246	-6.442
0.696	19.527	1.557	-0.010	-0.861	-0.914	-8.246	-6.442
0.707	19.519	1.557	-0.010	-0.861	-0.914	-8.246	-6.442
0.718	19.512	1.557	-0.010	-0.861	-0.914	-8.246	-6.442
0.729	19.505	1.557	-0.010	-0.861	-0.914	-8.246	-6.442
0.740	19.497	1.556	-0.010	-0.861	-0.914	-8.246	-6.442
0.751	19.490	1.556	-0.010	-0.861	-0.914	-8.246	-6.442
0.762	19.483	1.556	-0.011	-0.861	-0.914	-8.246	-6.442
0.773	19.475	1.556	-0.011	-0.861	-0.914	-8.246	-6.442
0.783	19.468	1.556	-0.011	-0.861	-0.914	-8.246	-6.442
0.794	19.461	1.555	-0.011	-0.861	-0.914	-8.246	-6.442
0.805	19.453	1.555	-0.011	-0.861	-0.914	-8.246	-6.442
0.816	19.446	1.555	-0.011	-0.861	-0.914	-8.246	-6.442
0.827	19.438	1.555	-0.012	-0.861	-0.914	-8.246	-6.442
0.838	19.431	1.554	-0.012	-0.861	-0.914	-8.246	-6.442
0.849	19.424	1.554	-0.012	-0.861	-0.914	-8.246	-6.442
0.860	19.416	1.554	-0.012	-0.861	-0.914	-8.246	-6.442
0.871	19.409	1.554	-0.012	-0.861	-0.914	-8.246	-6.442
0.882	19.402	1.554	-0.012	-0.861	-0.914	-8.246	-6.442
0.893	19.394	1.553	-0.013	-0.861	-0.914	-8.246	-6.442
0.904	19.387	1.553	-0.013	-0.861	-0.914	-8.246	-6.442
0.915	19.380	1.553	-0.013	-0.861	-0.914	-8.246	-6.442
0.926	19.372	1.553	-0.013	-0.861	-0.914	-8.246	-6.442
0.936	19.365	1.552	-0.013	-0.861	-0.914	-8.246	-6.442
0.947	19.358	1.552	-0.013	-0.861	-0.914	-8.246	-6.442
0.958	19.350	1.552	-0.013	-0.861	-0.913	-8.246	-6.442
0.969	19.343	1.552	-0.014	-0.861	-0.913	-8.246	-6.442
0.980	19.336	1.552	-0.014	-0.861	-0.913	-8.246	-6.442
0.991	19.328	1.551	-0.014	-0.861	-0.913	-8.246	-6.442
1.002	19.321	1.551	-0.014	-0.861	-0.913	-8.246	-6.442
1.013	19.314	1.551	-0.014	-0.861	-0.913	-8.246	-6.442
1.024	19.306	1.551	-0.014	-0.861	-0.913	-8.246	-6.442
1.035	19.299	1.550	-0.015	-0.861	-0.913	-8.246	-6.442
1.046	19.292	1.550	-0.015	-0.861	-0.913	-8.246	-6.442
1.057	19.284	1.550	-0.015	-0.861	-0.913	-8.246	-6.442
1.068	19.277	1.550	-0.015	-0.861	-0.913	-8.246	-6.442
1.079	19.270	1.550	-0.015	-0.861	-0.913	-8.246	-6.442
1.090	19.262	1.549	-0.015	-0.861	-0.913	-8.246	-6.442
1.101	19.255	1.549	-0.016	-0.861	-0.913	-8.246	-6.442
1.112	19.248	1.549	-0.016	-0.861	-0.913	-8.246	-6.442
1.123	19.240	1.549	-0.016	-0.861	-0.913	-8.245	-6.442
1.134	19.233	1.548	-0.016	-0.861	-0.913	-8.245	-6.442
1.145	19.226	1.548	-0.016	-0.861	-0.913	-8.245	-6.442
1.155	19.218	1.548	-0.016	-0.861	-0.913	-8.245	-6.442
1.166	19.211	1.548	-0.016	-0.861	-0.913	-8.245	-6.442
1.177	19.204	1.548	-0.017	-0.861	-0.913	-8.245	-6.442
1.188	19.196	1.547	-0.017	-0.861	-0.913	-8.245	-6.442
1.199	19.189	1.547	-0.017	-0.861	-0.913	-8.245	-6.442
